ID_evaluacion,evaluacion,calificacion,sentimiento
82814,"El producto todavía está disponible, pero al ordenar, hay cancelación por falta de él.",2,negativo
83738,"Amigos, la secadora vino con un pico de otro modelo ... no se ajusta a la secadora, estoy muy decepcionado",1,negativo
65941,"Excelente producto, entregado antes de la fecha programada.",5,positivo
117906,Forjado con oro puro de Júpiter y Cabo Baoba de Ursa Maior ... pero Júpiter tiene oro?,5,positivo
105176,El teléfono celular ya venía con defectos de fábrica y fue muy lento y devolvió el dispositivo y solicitó la reversión de la cantidad pagada y me dio un cupón de compras y ya envió un correo electrónico y no tenía respuesta.,1,negativo
38868,"Sartenes de gran calidad, calentar rápido y no pegar.",4,positivo
8559,El material ligero y de muy calidad que recomiendo a todo mi novia se divierte mucho,4,positivo
9771,No recibí el producto. No alcanzó el tiempo que prometieron.,1,negativo
124427,Todavía no estoy muy atrás,1,negativo
22851,No agudiza y es muy débil. Publicidad engañosa debe devolver el dinero a los que compraron,1,negativo
74878,"Mira, me gustó, pero debería haber venido en una caja de relojes, no en la caja de cartón escrita, así que por un regalo está muy por desear, creo que debes enviarme una caja decente ... Me gustó el producto en sí.",4,positivo
48984,"El producto llegó mal lleno, algunas piezas se pelaron. Creo que las partes que se descubrieron húmedas.   La calidad muy débil, a pesar de ser relativamente barata, debería tener más respeto por los consumidores y un mejor empaquetado del producto. No lo recomiendo.",2,negativo
18445,Compré la máscara de tratamiento de la mezcla de silicio y vine bambú de silicio mix,1,negativo
29727,"Este producto me lleva a mi infancia, me gusta mucho.",4,positivo
96361,"¡Entrega súper rápida, producto de excelente calidad por un precio súper bueno! Deja el cabello sin ser electrostático porque tiene iones y también sin frizz. Ya un 220 voltios; Ahora tengo 110 voltios ... ¡porque es realmente calidad!",5,positivo
96757,"Bad Colon, Bad Store Bad lleva mucho tiempo, una falta de respeto por los consumidores.",1,negativo
106987,"Me tomó mucho tiempo usar realmente el producto porque lo compré antes de que naciera mi hijo, cuando nació y comenzó a usar más a menudo, la tercera vez que fui a usar la cámara defectuosa y no se enciende en absoluto. Como ha pasado siete días, no puedo devolver el producto y tendré que pedir asistencia técnica, no puedo encontrar el fabricante y los contactos de asistencia técnica en ningún lado, ni aquí en el sitio ni en Caixa surgieron información del fabricante y la garantía.",1,negativo
106903,No hay forma de evaluar porque la compra fue cancelada antes de la entrega.,1,negativo
49895,"Faltaba el módulo del producto y pasaba el tiempo de entrega, no recomiendo",1,negativo
1165,"Valió la pena el valor de inversión ... la lente propia para contar historias con fotografía. Aunque es mal luminoso F: 4.5-5.6, debido al hiperfocal corto puede desdibujar bien el fondo. Solo necesita tener un poco de cuidado con las técnicas del uso de Angular Super-Grand. Además, está comprando y disfrutando ...",4,positivo
42933,"El producto me sorprendió, encontré la calidad y el acabado muy bien. ¡Lo recomiendo!",5,positivo
121699,"Compré que usé un año atascado el centro de vapor que no pude arreglar, compré uno nuevo con una garantía de dos años, una pena que no pueda obtener piezas para este tipo de hierro.",2,negativo
31803,Cuba Bonita ... cumple con las expectativas ... buenas y baratas ...,4,positivo
108359,"Compré un poco por temor a no venir debido al servicio pesimal de la oficina de correos, pero llegué a la fecha correcta, todo bien, poder apretar el tornillo de la mesa y noté que mi esposa incluso mejoró el comportamiento. Magnífica clave!",2,negativo
67208,"Garbage Company, el anuncio dice lo que el producto viene con los remos, pero no entregan ... le aconsejo que compre en el mercado libre. Los estadounidenses deben corregir el anuncio y ayudar a resolver el problema de aquellos que son engañados por el anuncio falso ...",1,negativo
59634,"No lo he recibido hasta el día de hoy, ¿cómo puedo evaluarlo? ya advirtió que se envía nuevamente mejorado hasta hoy ... muy complicado este proveedor ...",1,negativo
51857,Insatisfecho porque vende un producto que no tiene en stock allí quiere impulsar algo más después de pagar.,1,negativo
72040,¡Gran producción! Entrega rápida lo recomiendo! Ya le indiqué a los amigos,5,positivo
101017,"El producto no vale lo que cuesta, ya ha desgarrado en la caja, el material de la estructura es de mala calidad, parece que no hay control de calidad. Ya no compro, porque tuve que tomar una costurera para reforzar toda la costura y la estructura es de plástico muy suave, no calienta tu propio peso, ¡así que no lo recomiendo! André / RJ",1,negativo
122220,La crema no sale. La cinta es débil.,2,negativo
2011,"Con menos de un mes de uso, el carro dejó caer los tornillos con mi bebé dentro del carro. El carro se usó como máximo 3 veces.",2,negativo
54419,"Lo mejor que he visto, excelente respondió a todos en esos",5,positivo
86979,"¡Es súper ligero, fácil de manejar y excelente resultado! Super Recomendar.",4,positivo
9329,"Razonable, pero la comida tarda mucho tiempo en estar lista.",2,negativo
27638,"Ofrece el producto con información incorrecta, compré que no puedo usarlo, no se ajusta a Xbox en",1,negativo
13672,"Buen producto, entregado antes de que se prometiera Gift, Super recomienda el producto y la tienda.",4,positivo
69432,"El equipo es muy frágil, ¡eliminación! No vale la pena, además de la garantía, la asistencia técnica es horrible y solo funciona al enviar el cuaderno a través de la oficina de correos. ¡En resumen, es mucho sufrimiento!",1,negativo
115483,"Uno gira sin definir nada. El otro está en chino, no puedes usarlo.",1,negativo
8859,"Compré la máquina para mi esposa, en un regalo de Navidad. Ella usó y le gustó mucho. Gracias.",5,positivo
109756,Hermoso y exactamente como estaba en el sitio. De buena calidad y llegó antes de la fecha límite esperada.,5,positivo
91462,Muy buen producto! ¡Excelente calidad! ¡Lo recomiendo!,5,positivo
20290,"Lo odiaba, porque no necesitaba una taza de café porque en el anuncio no dije que era una taza de café, así que odié y no lo recomiendo",1,negativo
55322,"Recibí mi solicitud antes de la fecha límite, pero cuando abrí el empaque no era lo que había solicitado. Traté de cancelar y devolver el producto, recibí un correo electrónico diciendo que dentro de las 48 h recibiría instrucciones sobre cómo empacar y hacer la resención el 3 de marzo y hasta que AGR nada.",1,negativo
10683,"Me encantó la cafetera, el producto práctico, entregado a tiempo. Gran inversión. Valió la pena la espera.",5,positivo
130242,"No compre, no vale nada engaño, mentir, ni siquiera es por el peso de la hoja",1,negativo
10744,"Disco de inicio de CD, pero no hay impulso ... ¡en resumen no hay forma de trabajar! Muy decepcionado !!!! ¡Estaba equivocado!",1,negativo
105632,"Muy buena máquina, se lava bien, aunque parece hacer una pequeña espuma cuando se trata de golpear.",5,positivo
91960,"Todavía no he recibido el producto, no tengo forma de evaluar.",1,negativo
9332,Me gustó el hierro para pasar un producto de gran eficiente.,4,positivo
58153,"El producto se vendió, pero después de casi 30 días informó que había terminado y, por lo tanto, no se entregaría. Horrible y ya no recomiendo la compra",1,negativo
110851,"La calidad de la imagen es muy buena, día y noche. Tiene alarma que juega al detectar el movimiento. La aplicación es muy buena. Sin embargo, es grande para una cámara externa, llama la atención y es fácil de tomar porque está unido solo por un tornillo que se ajusta al soporte. El ideal es dejarlo en el interior o en un lugar muy alto.",4,positivo
36677,"No podemos exigir gran parte del producto, por el precio, pero la fábrica debe tener cuidado de proteger al menos las esquinas o las esquinas, especialmente las piezas más grandes. Aunque está completamente lleno, cuando las piezas grandes ya venían con los extremos comidos y totalmente dañados. También había un grueso para cubrir la cabeza del tornillo. Aparentemente, el control de calidad es defectuoso. Después de montar el producto gana cierta resistencia, pero, no puede tomar muchos libros, por lo que la palabra ""Los libreros no se ajustan a estos muebles. Es excelente para los objetos de felpa o ligeros, pero los libros, cuando se asignan (arcadas), agitan el centro de los estantes que hiren la estética lo que está claramente afectado, además del material de la plataforma. Lados y el que se alineó solo en la parte superior.",2,negativo
122970,El conjunto de platos es hermoso ... me encantó ... demasiado hermoso ... simple pero elegante ...,5,positivo
50526,Me gustó y lo compraré nuevamente en otro momento que necesite.,5,positivo
54770,"Con 5 días de uso presentado por defecto, desafortunadamente interrumpió mis planes profesionales",1,negativo
98832,"Todavía no he recibido el producto ... ¡se suponía que llegaría desde el 5 de abril! Y hasta el día de hoy no ha llegado. Falta de respeto por el consumidor ... Nunca vuelvo a comprar el sitio.  Estoy esperando hasta el día de hoy mi producto y aún no ha llegado, absurdo ...",1,negativo
102683,"La publicidad fue para 12 pares, sin embargo, solo tiene lugar para diez.",2,negativo
118907,"Entrega súper rápida, 8 días antes de la fecha límite. Producto en perfectas condiciones.",5,positivo
58403,Gran regalo para darle a un amigo o familia.,5,positivo
70915,"Muy buen producto perfecto, realmente me gustó, se lo recomiendo a todos",4,positivo
32713,"Excelente teléfono inteligente, hermoso, todo metal, Android rápido, actualizado, interfaz Samsung muy práctica. Entrega realizada antes de la fecha límite esperada. ¡Lo recomiendo!",5,positivo
120127,"¡Felicitaciones por su eficiencia de entrega, el producto también excedió todas las expectativas!",5,positivo
24352,Excelente producto.,5,positivo
101847,"Música con un sonido muy bajo, y casi funerario jajaja la luz que sale al techo también muy débil, difícil de dibujar a un bebé de esta manera o arrugas con la ayuda de este móvil al menos durante mi bebé de 4 meses, ¡no sirvió!",1,negativo
108849,"¿Llegó? Si hubiera llegado, incluso podría evaluar",1,negativo
25730,Producto de excelente calidad que complació el sabor de mi gato.,4,positivo
130664,"Pedí el regreso del producto el mismo día que recibí, y hasta ahora nadie me envió el número de publicaciones y ni siquiera me llamó. Tengo crédito atascado, por un producto que no usaré.",1,negativo
100362,No venía con un ajuste para colocar baterías. El producto no funcionó.,1,negativo
11150,"Excelente producto, para usar de manera decorativa o para crear un ambiente romántico. No tiene fuerza para iluminar, pero imita el efecto decorativo de la vela muy bien y cómo la pila no es necesaria para recargar, simplemente reemplace cuando termine.",5,positivo
124748,"Este producto comprado el 20/04/2018 hasta la fecha no fue entregado, estar muy decepcionado, el tiempo de entrega fue hasta el 09/05/2018,",1,negativo
43969,Muy bien. Todo vino bien. Entrega rápida. Muy hermoso. Pueden comprar. Mejor beneficio de costo.,5,positivo
50377,Estoy muy insatisfecho porque aún no he recibido el producto,1,negativo
35254,Recibí el libro a tiempo. ¡Realmente estoy disfrutando el libro! ¡Lo recomiendo!,4,positivo
6247,"Resistencia muy débil, no se calienta mucho, por lo tanto, se necesita demasiado la carne. Mi deseo es intercambiar el producto porque creo que es defectuoso. No se ve normal.",1,negativo
